0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
22,12,15,12,19,4,10,8,2,12,10,6,9,16,10,11,20,17,19,19,12,0,0,14,16,11,14,1,7,3,11,5,9,17,8,18,23,0,12,20,1,15,11,7,19,6,7,13,16,24,25
22,12,15,12,19,4,10,8,3,12,10,6,9,16,10,11,20,17,19,20,13,1,0,14,16,11,14,1,7,4,11,5,9,17,8,18,24,0,12,20,1,15,11,7,19,9,20,21,22,30,37
22,12,15,12,19,5,10,8,4,12,10,6,9,16,10,11,20,17,19,20,14,1,0,14,16,11,14,1,7,4,12,6,9,17,8,18,24,0,12,21,1,15,11,7,19,6,9,21,31,32,40
23,12,16,12,19,5,10,8,4,12,10,6,9,16,10,11,20,18,19,20,14,1,0,14,16,11,14,1,7,4,12,7,9,17,8,18,24,0,12,22,2,15,11,7,19,1,3,18,32,40,41
23,12,16,12,19,5,10,8,4,12,11,6,9,17,10,11,20,18,19,20,14,2,0,14,16,11,14,1,7,4,12,7,9,17,9,18,25,0,13,22,2,15,11,7,19,11,14,22,35,37,39
23,12,16,13,19,5,11,8,4,12,11,6,9,17,10,11,20,18,19,20,14,2,0,14,16,11,14,1,7,4,12,7,9,17,9,18,25,0,14,22,3,16,11,7,20,4,7,39,41,42,45
23,13,16,13,19,5,11,8,5,12,11,6,9,17,11,11,20,18,19,20,14,2,1,14,16,11,14,1,7,4,12,7,9,18,9,18,25,0,14,23,3,16,11,7,20,2,9,15,23,34,40
23,14,16,13,19,5,11,8,5,12,11,6,9,18,12,11,20,18,19,20,14,3,2,14,16,11,14,1,7,4,12,7,9,18,9,18,25,0,14,23,3,16,11,8,20,2,14,15,22,23,44
23,14,16,13,19,5,12,8,5,12,11,6,9,18,12,11,21,18,19,21,14,3,2,14,16,12,14,1,7,5,12,7,9,18,9,18,25,0,14,24,3,16,11,8,20,7,17,20,26,30,40
23,14,16,13,20,6,12,9,5,12,12,6,9,18,12,11,21,18,19,21,14,4,2,14,16,13,14,1,7,5,12,7,9,18,9,18,25,0,14,24,3,16,11,8,20,5,6,8,11,22,26
23,14,16,14,21,6,12,9,5,12,12,6,9,19,12,11,21,18,19,22,14,5,2,14,16,13,14,1,7,5,12,7,9,18,9,18,25,0,14,24,3,16,12,8,20,4,5,14,20,22,43
23,14,16,14,21,6,12,9,5,12,13,6,10,19,13,11,21,18,19,22,14,5,2,14,16,14,14,2,7,5,12,7,9,19,9,18,25,0,14,24,3,16,12,8,20,11,13,15,26,28,34
23,15,16,14,21,6,12,9,5,12,14,6,11,20,13,11,21,18,19,22,14,5,2,14,16,14,14,3,7,6,12,7,9,19,9,18,25,0,14,24,3,16,12,8,20,2,11,13,14,28,30
23,15,16,15,21,6,12,9,6,13,14,6,11,20,13,11,21,18,19,22,14,5,2,14,16,14,14,3,8,6,13,7,9,20,9,18,25,0,14,24,3,16,12,8,20,4,9,10,29,31,34
23,15,16,15,21,7,12,9,6,13,15,6,11,20,13,11,21,18,19,22,14,5,2,14,16,15,15,4,8,6,13,7,9,20,9,18,25,0,14,24,3,16,12,9,20,6,11,26,27,28,44
23,15,16,15,21,7,12,10,6,13,15,6,11,20,14,11,21,18,20,22,15,5,2,14,16,15,15,4,8,6,13,7,9,21,9,18,25,0,14,24,3,16,12,10,20,8,15,19,21,34,44
24,15,16,15,21,7,12,10,6,13,15,6,11,20,14,11,22,18,20,22,15,5,2,14,16,15,16,5,9,6,13,7,9,21,9,18,25,0,14,25,3,16,12,10,20,1,17,27,28,29,40
24,15,16,15,21,7,12,10,6,14,16,6,11,20,14,11,22,18,20,22,15,5,2,14,16,16,16,5,9,6,14,7,9,22,9,18,25,0,14,25,3,16,12,11,20,10,11,26,31,34,44
23,14,15,14,20,6,11,10,5,14,15,5,10,20,13,10,21,17,19,21,14,4,1,13,15,15,16,4,8,5,13,6,9,21,8,17,24,0,13,24,2,15,11,10,19,8,10,14,27,33,38
23,14,15,15,20,6,11,10,5,14,15,5,10,20,13,10,22,18,19,21,14,4,1,13,15,15,17,4,8,5,13,6,9,21,8,17,24,0,14,24,2,15,12,10,19,4,17,18,27,39,43
23,14,15,15,20,7,12,10,5,14,15,5,10,20,14,10,22,18,19,21,14,4,1,14,15,15,17,5,8,6,13,6,9,21,8,17,24,0,14,24,2,15,12,10,19,6,7,15,24,28,30
23,14,15,15,20,7,12,10,5,14,15,6,10,20,14,11,22,18,20,21,14,5,1,14,15,15,17,5,8,6,13,6,9,21,8,17,25,0,14,25,2,15,12,10,19,12,16,19,22,37,40
23,14,16,15,20,7,12,10,5,14,15,6,10,20,14,11,22,18,20,21,14,5,2,14,15,15,17,6,8,6,13,6,9,22,8,17,25,0,15,25,2,16,12,10,19,3,23,28,34,39,42
24,14,17,15,20,7,12,10,5,14,15,6,10,20,14,12,22,19,20,21,14,5,2,14,15,15,17,6,8,7,13,6,9,23,8,17,25,0,15,25,2,16,12,10,19,1,3,16,18,30,34
23,13,16,14,19,6,11,9,4,13,14,5,9,19,13,11,21,19,19,20,13,5,1,13,15,14,16,5,7,6,13,5,8,22,7,16,24,0,14,24,1,15,11,9,19,18,22,25,31,38,45
23,14,17,14,20,6,11,9,4,13,15,5,9,19,13,11,21,19,19,20,13,5,1,13,15,14,17,5,7,6,13,5,8,22,7,16,24,0,15,24,1,15,11,9,19,2,3,5,11,27,39
23,14,17,14,20,6,11,9,4,13,15,5,9,19,13,11,21,19,20,20,13,5,2,13,15,14,17,5,8,6,13,5,9,22,8,16,24,0,15,24,1,15,12,9,19,19,23,29,33,35,43
23,14,18,14,20,6,11,9,4,13,15,5,10,19,13,11,21,19,20,21,13,5,2,14,15,14,17,5,8,6,13,5,10,22,8,16,25,0,15,24,1,15,12,9,19,3,13,20,24,33,37
22,13,17,13,19,5,10,9,3,12,14,4,9,18,12,11,20,18,19,20,12,4,1,13,14,14,16,4,7,6,12,4,9,21,7,15,24,0,14,23,0,14,11,8,19,8,16,26,30,38,45
22,13,17,13,19,5,10,9,4,12,14,4,9,19,12,11,20,18,19,21,12,5,1,13,14,14,16,4,7,6,12,4,10,22,7,15,24,0,14,23,0,14,11,8,19,9,14,20,22,33,34
21,12,16,12,18,4,9,8,3,11,14,3,8,18,11,11,19,17,18,20,11,4,0,12,13,13,15,3,7,5,11,3,9,21,6,14,23,0,13,22,0,13,10,8,18,11,16,29,38,41,44
21,12,16,12,18,5,9,8,3,11,14,4,8,18,11,11,19,17,18,21,11,4,0,12,13,14,15,3,8,5,11,3,9,21,6,14,23,1,13,22,0,13,10,8,18,6,12,20,26,29,38
21,12,16,12,18,5,9,8,3,11,14,4,8,18,11,11,20,17,18,22,11,4,0,12,13,14,15,3,8,6,12,3,9,21,6,14,24,1,13,23,0,13,10,8,18,17,20,30,31,37,40
21,12,16,12,18,5,9,8,3,12,14,4,8,18,11,11,20,17,18,22,11,5,0,12,13,14,15,4,8,6,12,3,9,22,6,15,24,1,13,23,0,13,10,9,18,10,22,28,34,36,44
22,12,16,12,18,5,9,8,3,12,14,4,8,18,11,11,20,17,18,22,11,5,1,12,13,14,15,5,8,7,12,3,9,23,7,15,24,1,13,23,0,13,10,9,18,1,23,28,30,34,35
22,12,16,12,18,5,9,8,3,12,14,4,8,18,11,11,20,17,18,22,11,5,1,12,14,14,16,5,9,7,12,3,9,23,7,16,24,2,13,24,0,13,10,9,18,25,27,29,36,38,40
22,12,16,13,18,6,9,8,3,13,14,4,8,18,11,11,20,17,19,23,11,5,1,12,14,14,16,5,9,7,12,3,9,23,7,16,24,2,13,24,0,13,10,10,18,4,6,10,19,20,44
22,12,16,13,18,6,9,8,3,13,15,4,9,18,11,11,20,17,19,23,11,5,2,12,14,14,16,5,9,7,12,3,9,23,8,16,24,2,13,24,0,13,11,10,19,11,13,23,35,43,45
22,12,16,13,18,6,9,8,3,13,15,4,10,18,11,11,20,17,19,24,12,5,2,12,14,14,16,5,9,8,12,3,9,23,8,16,24,2,14,24,0,13,11,10,20,13,20,21,30,39,45
23,12,16,13,18,6,9,8,3,13,16,5,10,19,11,11,20,17,19,24,12,5,2,12,14,15,16,5,9,8,12,3,9,23,9,16,24,2,14,24,0,13,11,10,20,1,11,12,14,26,35
23,13,16,13,18,6,10,9,4,13,16,5,10,19,11,11,21,17,19,24,12,5,2,12,14,15,16,5,9,8,12,3,10,23,9,16,24,2,14,24,0,13,11,10,20,2,7,8,9,17,33
22,12,16,12,17,5,10,8,3,12,15,4,10,18,10,10,20,16,18,23,11,4,1,11,13,14,16,4,8,7,11,2,9,22,8,15,23,1,13,24,0,12,10,9,19,3,7,13,27,40,41
22,12,17,12,17,5,10,8,3,13,15,4,10,18,10,10,20,16,18,24,11,4,1,11,13,15,16,4,8,7,11,2,9,22,9,15,23,1,13,24,0,12,11,9,19,3,10,20,26,35,43
22,12,17,12,17,6,10,8,3,13,15,4,10,19,10,10,20,16,19,24,12,4,2,11,13,15,16,4,8,7,12,2,9,22,9,15,23,1,13,24,0,12,11,9,19,6,14,19,21,23,31
22,12,17,12,17,6,10,8,3,13,15,5,10,19,11,10,20,16,19,25,12,4,2,12,13,15,16,4,8,8,12,2,9,22,9,15,23,2,13,24,0,12,11,9,19,12,15,20,24,30,38
22,12,17,12,17,6,10,9,3,14,15,5,10,19,11,10,20,17,19,25,12,4,2,12,13,15,16,4,8,9,12,3,9,23,9,15,23,2,13,24,0,12,11,9,19,8,10,18,30,32,34
22,12,17,12,17,6,10,9,3,14,15,6,10,19,11,10,20,17,19,25,12,4,2,13,13,15,16,4,8,9,12,3,10,23,9,15,23,3,13,25,0,13,11,9,19,12,24,33,38,40,42
21,11,16,11,16,5,9,8,2,13,14,5,10,18,10,9,19,16,18,24,11,3,1,12,13,14,16,3,7,8,11,2,9,23,8,14,22,3,12,24,0,12,10,8,18,13,25,27,34,38,41
21,11,16,12,16,5,9,8,2,13,14,5,10,18,10,9,19,16,19,25,11,3,1,12,13,15,16,3,7,9,11,2,9,23,9,14,22,3,12,24,0,12,10,8,18,4,19,20,26,30,35
22,11,16,12,16,5,10,8,2,13,14,6,10,18,10,9,19,17,19,25,11,3,2,12,13,15,17,3,7,9,11,2,9,23,9,14,22,3,12,24,0,12,10,8,18,1,7,12,18,23,27
22,11,16,12,16,5,10,9,2,14,14,6,10,18,10,9,19,18,19,25,11,3,3,12,13,15,18,3,7,9,11,2,9,23,9,14,22,3,12,25,0,12,10,8,18,8,10,18,23,27,40
22,11,16,13,16,5,10,9,3,15,14,6,10,18,10,9,19,18,19,25,11,3,3,12,13,15,18,3,7,9,11,3,9,23,9,15,22,3,12,26,0,12,10,8,18,4,9,10,32,36,40
22,11,16,14,16,6,10,9,3,16,14,6,10,19,10,9,19,18,19,25,11,3,3,12,14,15,18,3,7,9,11,3,9,23,9,15,22,3,12,27,0,12,10,8,18,4,6,10,14,25,40
22,11,16,14,16,6,10,10,3,16,15,6,10,19,10,9,19,18,19,25,11,3,3,12,14,15,18,4,7,10,11,3,9,23,9,15,22,3,12,27,0,12,11,8,19,8,11,28,30,43,45
22,11,16,14,16,6,10,10,3,16,16,6,10,19,10,9,19,19,19,25,11,3,3,12,14,16,18,4,7,10,12,3,9,23,9,15,23,3,12,28,0,12,11,8,19,11,18,26,31,37,40
22,11,17,14,16,6,10,10,3,16,16,6,10,19,10,9,19,19,19,26,11,3,3,13,14,16,18,4,7,10,12,4,9,23,9,15,24,3,12,28,0,12,11,8,20,3,20,24,32,37,45
22,11,17,14,16,6,10,10,3,16,16,6,10,19,10,9,19,19,19,26,11,3,4,13,14,16,18,4,8,10,13,4,10,24,9,15,24,3,12,28,0,12,11,9,20,23,29,31,33,34,44
22,11,17,14,16,7,10,10,3,16,16,7,10,19,11,9,19,19,19,26,11,3,4,13,14,16,18,4,8,10,13,4,10,25,9,15,24,3,12,28,0,13,11,10,20,6,12,15,34,42,44
23,11,17,14,16,7,10,11,3,16,17,7,11,19,11,9,19,19,19,26,11,4,4,13,14,16,18,4,8,10,13,4,10,25,9,15,24,4,12,28,0,13,11,10,20,1,8,11,13,22,38
23,11,17,15,16,7,10,11,3,17,17,7,12,19,11,9,19,19,19,26,11,4,5,13,14,16,18,4,8,10,13,5,10,25,9,15,24,4,12,28,0,13,11,11,20,4,10,13,23,32,44
23,12,17,15,16,7,10,11,3,17,17,8,12,20,11,9,20,19,19,26,11,4,5,14,14,16,18,4,8,10,13,5,10,25,9,15,24,4,12,29,0,13,11,11,20,2,12,14,17,24,40
23,12,17,15,16,7,10,12,3,17,17,8,13,20,12,9,20,19,19,26,11,4,5,14,14,16,18,5,8,10,13,5,10,25,9,15,25,4,12,29,0,13,12,11,20,8,13,15,28,37,43
23,12,17,16,16,7,10,12,3,17,17,8,13,20,12,9,20,19,19,26,12,5,5,14,14,16,18,5,8,10,13,5,10,26,9,15,26,5,12,29,0,13,12,11,20,4,21,22,34,37,38
22,11,16,15,15,6,9,11,2,17,16,7,12,19,11,9,19,18,18,26,11,4,4,13,13,15,17,4,7,9,12,4,9,25,8,14,25,4,12,28,0,13,11,10,19,10,16,20,39,41,42
21,10,15,14,14,6,8,10,1,16,15,6,12,18,10,8,18,17,17,25,10,3,3,12,12,14,16,3,7,8,11,3,8,24,7,13,25,3,12,27,0,12,10,9,18,6,13,29,37,39,41
21,10,15,14,14,6,8,10,1,16,15,6,12,18,10,9,18,17,17,25,10,3,3,12,13,15,16,3,7,8,12,3,8,24,7,14,25,3,12,27,0,12,11,9,18,16,25,26,31,36,43
21,10,15,14,14,6,8,11,1,16,15,6,13,18,10,9,18,17,17,26,10,4,4,12,13,15,16,3,7,8,12,3,8,24,7,15,25,3,12,27,0,12,11,9,18,8,13,20,22,23,36
21,10,15,15,14,6,8,11,1,16,15,6,14,18,10,9,18,18,17,26,10,4,4,12,13,15,16,3,7,8,13,3,9,24,7,15,25,3,12,27,0,12,11,9,19,4,13,18,31,33,45
22,10,15,15,14,6,8,11,2,16,15,6,14,19,10,10,18,18,17,26,11,4,4,12,13,15,16,3,8,8,13,3,9,24,7,15,25,3,12,27,0,12,11,9,19,1,9,14,16,21,29
22,10,15,15,14,6,8,11,3,16,15,7,15,19,11,10,18,18,17,26,11,4,4,12,13,15,16,3,8,8,13,3,9,24,7,15,26,4,12,27,0,12,11,9,19,9,12,13,15,37,38
22,10,15,15,14,6,8,11,3,16,15,7,15,20,11,10,18,18,17,26,11,4,4,12,14,15,16,3,9,8,13,4,10,24,7,15,26,4,12,27,0,12,11,9,20,14,25,29,32,33,45
22,10,15,15,14,6,8,11,3,16,15,7,15,20,11,10,18,19,17,26,11,4,4,12,14,15,16,3,10,9,13,4,10,24,7,15,27,4,13,27,0,12,12,9,20,18,29,30,37,39,43
22,10,15,15,14,6,8,12,3,16,15,7,15,20,11,10,18,19,17,26,11,4,5,12,15,15,17,3,10,9,13,4,10,24,8,15,27,4,13,27,0,12,12,10,20,8,23,25,27,35,44
22,10,16,15,15,6,8,12,3,17,15,7,15,20,11,10,19,19,17,26,11,4,5,12,15,15,17,3,10,10,14,4,10,24,8,15,27,4,13,27,0,12,12,10,20,3,5,10,17,30,31
21,9,16,15,14,5,7,11,2,16,14,6,14,19,10,9,18,18,16,25,10,3,5,11,14,14,16,2,10,9,13,3,9,23,7,14,26,3,12,27,0,11,11,9,19,3,4,23,29,40,41
22,9,16,15,14,5,7,11,2,17,14,6,14,19,10,10,18,18,16,25,10,3,5,12,15,14,16,2,10,9,13,3,9,23,8,14,26,3,12,27,0,11,11,9,19,1,10,16,24,25,35
22,9,16,15,14,5,7,11,2,17,14,7,14,19,11,10,18,18,17,25,10,4,5,12,15,14,16,3,10,9,13,3,9,24,8,14,26,3,12,27,0,11,11,9,19,12,15,19,22,28,34
23,9,17,15,14,5,7,11,2,17,14,7,14,19,11,10,18,18,17,25,10,4,5,12,15,14,17,4,10,9,13,4,9,24,8,14,26,3,12,27,0,11,11,9,20,1,3,27,28,32,45
23,9,17,15,14,5,7,11,2,17,14,7,14,19,11,10,19,18,17,25,10,5,5,12,15,15,18,4,10,9,13,4,9,24,8,15,26,3,13,27,0,11,11,9,20,17,22,26,27,36,39
24,10,17,15,14,5,7,11,2,17,14,7,14,19,11,10,19,18,17,25,10,5,6,12,16,15,18,4,10,9,13,4,9,24,8,15,26,4,13,28,0,11,11,9,20,1,2,23,25,38,40
23,9,16,15,13,4,6,11,1,16,13,6,13,18,10,9,18,17,16,24,9,4,5,11,16,14,18,3,9,8,12,3,8,23,7,14,26,3,12,27,0,10,10,8,19,4,8,25,27,37,41
23,10,16,15,13,4,6,12,1,16,13,6,13,18,10,9,19,17,16,24,9,4,5,11,16,14,18,3,9,9,13,3,8,23,7,14,26,4,12,27,0,10,10,8,19,2,8,17,30,31,38
23,11,16,16,13,4,6,13,1,16,13,6,13,18,11,9,19,17,16,25,9,4,5,11,16,14,19,3,9,9,13,3,8,23,7,14,26,4,12,27,0,10,10,8,19,2,4,8,15,20,27
23,12,16,16,13,4,7,13,1,16,13,6,13,18,11,9,19,17,16,25,9,4,5,11,16,15,19,3,10,9,13,3,8,23,7,14,26,4,12,28,0,10,11,8,19,2,7,26,29,40,43
23,12,16,16,13,4,7,14,1,16,13,6,13,18,11,9,20,17,16,25,9,4,5,11,16,15,19,3,10,9,13,3,8,23,8,15,26,4,13,28,0,11,11,8,19,8,17,35,36,39,42
23,12,16,16,13,4,7,14,1,16,13,6,13,18,11,9,20,17,16,25,9,5,5,11,16,15,20,3,10,9,14,3,8,23,9,15,27,4,13,29,0,11,11,8,19,22,27,31,35,37,40
23,12,16,16,13,4,7,14,1,16,13,6,13,18,11,9,20,17,16,26,9,6,5,11,16,16,20,3,10,9,14,3,9,23,9,16,28,4,13,29,0,11,11,8,19,20,22,26,33,36,37
23,12,16,16,14,4,8,15,1,16,13,6,13,18,12,9,20,17,16,26,9,6,5,11,16,16,20,3,10,10,14,3,9,23,9,16,28,4,13,29,0,11,12,8,19,5,7,8,15,30,43
23,12,16,17,14,4,8,15,1,16,13,6,14,18,12,9,20,17,16,26,9,7,5,11,16,16,21,3,10,10,14,3,9,24,9,16,28,4,13,29,0,11,12,9,19,4,13,22,27,34,44
22,11,15,17,13,3,7,14,0,15,12,5,14,17,11,8,19,16,15,26,8,6,4,10,15,15,20,2,10,9,13,2,8,23,8,16,27,3,12,28,0,10,11,8,18,4,13,20,29,36,41
22,11,15,17,13,3,7,14,0,15,12,5,14,17,11,8,19,16,16,27,8,6,5,11,15,15,20,2,10,9,13,2,8,23,8,16,27,3,12,28,0,10,12,9,18,19,20,23,24,43,44
22,11,15,17,13,3,7,14,0,15,12,5,15,18,11,8,19,16,16,27,8,6,5,12,15,15,20,2,10,9,13,3,8,23,8,16,27,3,13,28,1,10,12,9,18,13,14,24,32,39,41
22,11,15,17,14,3,7,14,0,15,12,5,15,18,11,8,19,16,16,28,8,6,6,12,15,15,21,2,10,9,13,3,8,23,9,16,27,3,13,29,1,10,12,9,18,5,20,23,27,35,40
22,11,16,18,14,3,7,14,0,15,12,6,15,18,11,8,19,16,16,29,8,6,6,13,15,15,21,2,10,9,13,3,8,24,9,16,27,3,13,29,1,10,12,9,18,3,4,12,20,24,34
23,11,16,19,14,3,7,14,0,16,12,6,15,18,11,8,20,16,16,29,8,6,6,13,15,15,21,2,10,9,14,3,8,24,9,16,27,3,13,29,1,11,12,9,18,1,4,10,17,31,42
23,11,16,19,14,4,7,14,0,16,12,6,15,18,11,8,20,16,16,29,8,7,6,13,15,15,21,3,10,9,14,4,8,25,9,16,27,3,13,30,1,11,12,9,18,6,22,28,32,34,40
24,11,16,19,15,4,7,14,0,16,12,6,15,18,11,8,20,16,16,29,8,7,6,13,15,15,22,3,10,10,14,4,8,26,9,17,27,3,13,30,1,11,12,9,18,1,5,27,30,34,36
24,11,16,19,15,5,7,14,0,16,12,6,15,19,11,8,20,16,16,29,8,8,6,13,15,16,22,3,10,10,14,4,8,26,9,17,27,3,13,30,1,11,13,10,18,6,14,22,26,43,44
24,11,16,19,15,5,8,14,0,16,12,6,15,19,11,8,20,16,16,30,8,9,6,13,16,16,22,3,10,10,14,4,8,26,9,17,27,4,13,31,1,11,13,10,18,7,20,22,25,38,40
23,10,15,18,14,5,7,13,0,15,12,5,14,18,10,7,19,15,15,29,7,9,5,13,15,15,21,2,9,10,13,3,7,25,8,16,26,3,12,30,0,10,12,9,17,6,9,11,22,24,30
23,10,15,18,14,5,7,13,0,15,12,6,15,18,10,7,19,15,15,29,7,9,5,13,15,15,21,2,9,10,13,4,8,25,8,16,26,3,12,31,1,10,12,9,17,12,13,32,33,40,41
23,10,15,18,15,5,7,13,0,15,12,6,15,18,10,7,19,15,15,29,7,9,5,13,15,15,22,2,9,10,14,4,8,26,9,16,26,3,12,31,1,10,13,9,17,5,27,31,34,35,43
23,10,15,18,15,5,7,13,0,15,12,7,15,18,10,7,19,15,15,29,7,9,5,13,16,15,22,2,10,10,14,4,8,26,10,16,26,3,12,31,1,11,14,9,17,12,25,29,35,42,43
23,10,15,18,15,5,7,13,0,15,12,8,15,18,10,7,19,15,15,29,7,9,5,13,16,15,22,2,11,10,14,5,9,26,10,16,26,3,13,32,1,11,14,9,17,12,29,32,33,39,40
23,10,16,18,15,5,8,13,0,15,12,8,15,19,10,7,19,15,15,29,7,9,6,13,16,16,22,2,11,10,14,5,9,26,10,16,26,3,13,32,1,12,14,9,17,3,7,14,23,26,42
22,9,15,18,15,4,7,12,0,14,11,7,15,18,9,6,18,14,14,28,6,8,5,12,15,16,22,1,10,9,13,4,8,25,9,15,25,2,12,31,0,11,13,8,16,4,5,9,13,26,27
22,9,15,18,16,4,7,13,0,14,11,7,15,18,9,6,18,14,14,28,7,8,6,12,15,16,23,1,10,9,13,4,9,25,9,15,25,2,12,31,0,11,13,8,16,5,8,21,23,27,33
23,9,15,18,16,4,7,13,0,14,11,7,15,18,10,6,18,14,14,29,7,8,6,12,15,17,23,1,10,9,13,4,9,25,10,15,25,2,12,31,0,12,13,8,16,1,15,20,26,35,42
23,10,15,18,16,4,7,13,0,14,12,8,15,18,11,6,18,14,14,29,7,8,7,12,15,17,23,1,10,9,13,4,9,25,10,15,26,2,12,31,0,12,13,8,16,2,11,12,15,23,37
23,11,15,18,16,4,7,14,0,14,12,8,15,18,11,6,18,14,14,29,7,8,8,12,15,17,23,1,10,9,13,4,9,25,10,15,26,2,12,31,1,12,14,9,16,2,8,23,41,43,44
23,10,14,17,15,3,6,13,0,13,11,8,14,17,10,5,17,13,13,28,6,7,7,11,14,16,22,1,9,8,12,3,8,24,9,15,25,1,11,30,1,11,13,8,15,1,9,12,28,36,41
23,10,14,17,15,3,6,13,0,13,11,8,14,18,10,5,17,13,13,28,6,7,8,11,14,16,22,1,9,9,12,4,8,25,9,15,25,2,11,30,1,11,13,8,15,14,23,30,32,34,38
23,10,14,17,15,4,6,14,0,13,11,8,15,18,10,6,17,13,13,28,6,7,8,11,14,16,22,1,9,10,12,4,8,25,9,15,25,2,11,30,1,11,14,8,15,6,8,13,16,30,43
23,10,14,18,15,4,6,14,0,13,11,8,15,18,10,6,17,13,13,28,6,8,8,11,14,16,23,2,9,10,12,4,8,25,9,15,25,3,11,31,1,11,14,8,15,4,22,27,28,38,40
23,10,15,18,15,4,7,14,0,13,11,8,15,18,10,6,17,14,13,28,6,8,8,11,14,16,23,2,10,10,12,5,8,25,9,16,25,3,11,31,1,11,14,8,15,3,7,18,29,32,36
23,10,15,19,16,4,7,14,0,13,11,8,16,19,10,6,17,14,13,28,6,8,8,11,14,16,23,2,10,10,12,5,8,25,9,16,26,3,11,31,2,11,14,8,15,4,5,13,14,37,41
24,10,15,20,16,4,7,14,0,13,11,8,16,19,10,6,17,14,13,28,6,8,8,11,14,16,23,2,10,10,12,5,8,25,9,16,27,4,11,32,2,11,14,8,16,1,4,37,38,40,45
24,10,15,20,16,4,7,14,0,14,12,8,16,19,10,6,17,14,13,28,6,8,8,11,14,16,23,2,11,10,12,5,8,25,9,16,27,5,11,32,3,11,14,8,17,10,11,29,38,41,45
24,10,15,20,16,4,7,14,0,14,13,8,16,19,10,6,17,14,13,28,6,8,9,11,14,17,23,2,12,10,12,5,8,25,9,16,27,5,12,32,3,11,14,9,17,11,23,26,29,39,44
24,10,15,20,16,4,8,14,0,14,13,8,16,20,10,6,18,14,13,29,6,8,9,11,14,17,23,2,12,10,12,5,8,25,10,16,27,5,13,32,3,11,14,9,17,7,14,17,20,35,39
25,10,15,20,16,4,8,14,0,14,13,9,16,20,10,6,18,14,13,29,6,9,9,11,14,17,23,2,12,10,12,6,9,25,10,16,27,5,13,32,3,12,14,9,17,1,12,22,32,33,42
25,10,15,20,17,4,8,14,0,14,13,9,16,20,10,6,19,14,13,29,6,9,9,11,15,17,23,2,12,10,13,6,9,25,10,16,27,5,14,33,3,12,14,9,17,5,17,25,31,39,40
25,10,15,20,17,4,8,14,0,14,13,9,16,20,10,6,19,15,13,30,6,9,9,12,15,17,24,2,12,10,14,6,9,25,10,16,27,5,14,33,3,13,14,9,17,18,20,24,27,31,42
25,10,15,20,17,4,8,14,0,14,13,9,16,20,10,7,19,15,13,30,6,9,10,12,15,17,25,2,13,10,14,6,10,25,10,16,27,5,14,33,4,13,14,9,17,16,23,27,29,33,41
25,9,14,19,17,3,7,13,0,13,12,8,15,19,9,6,18,14,12,29,6,8,9,11,14,16,25,1,12,9,13,5,9,24,10,15,26,4,13,32,3,12,13,8,16,1,5,9,21,27,35
25,9,14,19,17,3,7,13,0,13,12,8,15,19,9,7,19,14,12,29,6,8,10,12,14,16,25,1,13,9,13,5,9,24,10,15,26,4,13,32,3,12,13,9,16,16,17,23,24,29,44
24,8,13,18,16,2,6,12,0,12,11,7,14,19,9,6,19,13,11,28,5,7,9,11,13,15,24,0,12,8,13,4,9,23,9,14,25,3,12,31,2,11,12,8,15,9,14,15,17,31,33
24,8,13,18,16,2,6,12,0,13,11,7,14,19,9,6,19,13,11,28,5,7,9,12,13,16,24,0,13,8,13,4,9,23,9,14,26,4,12,31,2,11,12,8,15,10,24,26,29,37,38
24,8,13,18,16,2,6,12,0,13,12,8,14,20,10,6,19,14,11,28,5,7,9,12,13,16,24,0,13,8,13,4,9,23,9,14,26,4,13,31,2,11,12,8,15,11,12,14,15,18,39
24,8,13,18,16,2,7,13,0,13,12,8,14,20,10,6,19,15,11,28,5,7,9,12,13,16,24,0,13,8,13,5,9,23,9,14,27,4,13,31,2,11,13,8,15,7,8,18,32,37,43
24,8,13,18,16,2,7,13,0,13,12,9,14,20,10,6,19,15,11,28,5,7,10,12,13,17,24,0,13,9,13,5,9,23,9,15,27,4,13,31,2,11,14,8,15,12,23,26,30,36,43
24,8,13,18,16,3,7,13,0,14,12,9,14,20,10,6,19,16,11,28,5,7,10,12,13,17,24,0,13,9,14,6,9,24,9,15,27,4,13,31,2,11,14,8,15,6,10,18,31,32,34
24,8,14,18,16,3,7,13,0,14,12,9,14,20,10,6,19,16,12,28,5,8,10,12,13,17,24,0,13,9,15,6,9,24,9,15,27,4,13,31,2,12,15,8,15,3,19,22,31,42,43
24,8,15,18,16,3,7,13,0,14,12,10,15,20,11,6,19,16,12,28,5,8,10,12,13,17,24,0,13,9,15,6,9,25,9,16,27,4,13,31,2,12,15,8,15,3,12,13,15,34,36
24,8,15,18,16,3,7,14,0,14,12,10,16,20,11,6,19,16,12,28,5,8,10,12,13,18,24,1,13,9,15,7,9,26,9,16,27,4,13,31,2,12,15,8,15,8,13,26,28,32,34
24,8,15,18,17,4,7,14,0,14,12,10,16,20,11,6,19,16,13,28,5,8,10,12,13,19,24,1,13,9,15,7,9,26,9,16,27,4,13,31,3,12,15,8,16,5,6,19,26,41,45
